organism_name	infraspecific_name	lineage	representative_genome_org	representative_genome_acc	representative_genome_uniprot_acc	genome_assembly_id	taxonomy_id	bco_id	schema_version	analysis_platform	analysis_platform_object_id	strain	bioproject	biosample	sra_run_id	ngs_read_file_name	ngs_read_file_source	ngs_gc_content	avg_phred_score	min_read_length	num_reads	num_reads_unique	avg_read_length	max_read_length	max_duplicate_read	strategy	instrument	id_method	coding_system	percent_coding	percent_not_coding	complexity_percent	non_complex_percent	stdev_quality	avg_quality_a	avg_quality_t	avg_quality_g	avg_quality_c	count_a	count_c	count_g	count_t	count_n	percent_a	percent_c	percent_g	percent_t	count_all_wn	count_all		
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047522615.1	11320		v1.6	HIVE	188314		PRJNA1102327	SAMN45164283	SRR31605297	SRR31605297_1.fastq	SRA	51.04%	33.105255	35	159873	58141	147.718314	151	798	WGS	NextSeq 2000		Standard	86.99%	13.01%	99.52%	0.48%	13.275483	32.616385	33.27545	33.344384	33.178529	2	5858756	5961595	6091029	5703996	794	24.808239	25.2437	25.791773	24.152926	0.003362	23616170	23615376
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047522625.1	11320		v1.6	HIVE	188323		PRJNA1102327	SAMN46070090	SRR31885866	SRR31885866_2.fastq	SRA	46.78%	32.490388	35	381111	130688	148.279798	151	2113	WGS	NextSeq 2000		Standard	95.02%	4.98%	99.73%	0.27%	29.40718	31.563274	32.708871	33.078722	32.714805	2	15079233	13274593	13139365	14970403	47468	26.683684	23.490256	23.250961	26.491102	0.083998	56511062	56463594
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047522625.1	11320		v1.6	HIVE	188319		PRJNA1102327	SAMN46070090	SRR31885866	SRR31885866_1.fastq	SRA	46.69%	33.180541	35	381111	82352	148.277735	151	3099	WGS	NextSeq 2000		Standard	95.76%	4.24%	99.86%	0.14%	30.394282	32.616513	33.340984	33.505224	33.32265	2	15147367	13288604	13096588	14976293	1424	26.804624	23.515376	23.175587	26.501893	0.00252	56510276	56508852
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047522635.1	11320		v1.6	HIVE	188324		PRJNA1102327	SAMN45164174	SRR31605129	SRR31605129_2.fastq	SRA	47.02%	32.430065	35	237645	79492	146.908161	151	1707	WGS	NextSeq 2000		Standard	95.25%	4.75%	99.83%	0.17%	27.16539	31.509718	32.7603	32.989259	32.538309	2	9256031	8231283	8184059	9239750	867	26.51247	23.577238	23.441972	26.465836	0.002483	34911990	34911123
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047522635.1	11320		v1.6	HIVE	188320		PRJNA1102327	SAMN45164174	SRR31605129	SRR31605129_1.fastq	SRA	46.98%	33.044844	35	237645	60253	146.89138	151	1922	WGS	NextSeq 2000		Standard	95.71%	4.29%	99.90%	0.10%	23.699464	32.428676	33.2931	33.393808	33.11624	2	9291726	8213779	8175651	9207527	19319	26.617754	23.529788	23.420564	26.376551	0.055343	34908002	34888683
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047522645.1	11320		v1.6	HIVE	188329		PRJNA1102327	SAMN46070094	SRR31885862	SRR31885862_2.fastq	SRA	47.47%	32.578392	35	227697	108054	147.32159	151	1128	WGS	NextSeq 2000		Standard	74.95%	25.05%	98.23%	1.77%	15.256646	31.761444	32.770098	33.105406	32.771944	2	9026681	7962525	7947610	8579153	28715	26.909423	23.73707	23.692607	25.575298	0.085602	33544684	33515969
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047522645.1	11320		v1.6	HIVE	188327		PRJNA1102327	SAMN46070094	SRR31885862	SRR31885862_1.fastq	SRA	47.40%	33.079973	35	227697	84575	147.325599	151	1182	WGS	NextSeq 2000		Standard	75.41%	24.59%	98.36%	1.64%	14.962988	32.557419	33.244442	33.39473	33.18498	2	9075744	7968120	7931800	8568643	1290	27.054949	23.753102	23.644832	25.543272	0.003846	33545597	33544307
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047522655.1	11320		v1.6	HIVE	188338		PRJNA1102327	SAMN45164210	SRR31605042	SRR31605042_2.fastq	SRA	47.29%	32.669554	35	449423	133214	142.789041	151	2951	WGS	NextSeq 2000		Standard	94.60%	5.40%	99.83%	0.17%	35.419124	31.751077	32.989493	33.197177	32.809649	2	16918640	15176556	15172812	16902384	2287	26.364241	23.64956	23.643725	26.33891	0.003564	64172679	64170392
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047522655.1	11320		v1.6	HIVE	188336		PRJNA1102327	SAMN45164210	SRR31605042	SRR31605042_1.fastq	SRA	47.24%	33.118271	35	449423	111345	142.762237	151	3396	WGS	NextSeq 2000		Standard	94.80%	5.20%	99.89%	0.11%	29.133839	32.548353	33.359025	33.433801	33.171931	2	16940644	15158834	15135382	16887398	38375	26.403486	23.626378	23.589826	26.320498	0.059811	64160633	64122258
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047522665.1	11320		v1.6	HIVE	188395		PRJNA1102327	SAMN46070095	SRR31885861	SRR31885861_2.fastq	SRA	45.12%	32.729935	35	435819	162151	148.018466	151	1257	WGS	NextSeq 2000		Standard	87.02%	12.98%	99.25%	0.75%	19.829714	31.938008	32.935489	33.241405	32.939335	2	17797827	14543304	14538945	17576657	52527	27.589569	22.544522	22.537764	27.246719	0.081426	64509260	64456733
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047522665.1	11320		v1.6	HIVE	188392		PRJNA1102327	SAMN46070095	SRR31885861	SRR31885861_1.fastq	SRA	45.08%	33.142285	35	435819	124542	148.014635	151	1661	WGS	NextSeq 2000		Standard	87.52%	12.48%	99.28%	0.72%	19.263072	32.617294	33.320576	33.464226	33.249334	2	17845937	14554499	14525998	17580240	916	27.664864	22.56246	22.518277	27.252979	0.00142	64507590	64506674
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047522675.1	11320		v1.6	HIVE	188405		PRJNA1102327	SAMN45164137	SRR31605233	SRR31605233_2.fastq	SRA	47.36%	32.422376	35	235381	94145	147.273811	151	1148	WGS	NextSeq 2000		Standard	81.41%	18.59%	98.82%	1.18%	20.178863	31.514807	32.772314	32.974804	32.495648	2	9181106	8159340	8258884	9065039	1088	26.484884	23.537379	23.824535	26.150063	0.003139	34665457	34664369
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047522675.1	11320		v1.6	HIVE	188402		PRJNA1102327	SAMN45164137	SRR31605233	SRR31605233_1.fastq	SRA	47.23%	33.035352	35	235381	76884	147.26435	151	1351	WGS	NextSeq 2000		Standard	81.67%	18.33%	98.98%	1.02%	17.184259	32.456608	33.282167	33.377537	33.070802	2	9221693	8143090	8217391	9061193	19863	26.603675	23.492012	23.706363	26.140648	0.057303	34663230	34643367
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047522715.1	11320		v1.6	HIVE	188534		PRJNA1102327	SAMN46369304	SRR32125619	SRR32125619_2.fastq	SRA	44.59%	32.345675	35	493605	183143	146.1673	151	1686	WGS	NextSeq 2000		Standard	92.46%	7.54%	99.66%	0.34%	23.902297	31.328975	32.757773	32.989298	32.458227	2	20034578	16108517	16062573	19941502	1740	27.768372	22.326764	22.263085	27.639367	0.002412	72148910	72147170
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047522715.1	11320		v1.6	HIVE	188530		PRJNA1102327	SAMN46369304	SRR32125619	SRR32125619_1.fastq	SRA	44.54%	32.831407	35	493605	137756	146.152571	151	2032	WGS	NextSeq 2000		Standard	92.95%	7.05%	99.72%	0.28%	23.445464	32.100515	33.146485	33.274045	32.912414	2	20086943	16089460	16045023	19918448	1766	27.843757	22.302598	22.241001	27.610196	0.002448	72141640	72139874
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047522735.1	11320		v1.6	HIVE	188576		PRJNA1102327	SAMN46369306	SRR32125616	SRR32125616_2.fastq	SRA	48.05%	31.565566	35	30205	22097	145.370502	151	76	WGS	NextSeq 2000		Standard	86.28%	13.72%	99.10%	0.90%	6.814818	30.439984	31.994305	32.281075	31.600606	2	1142642	1045373	1064278	1138237	386	26.022862	23.807629	24.238177	25.922541	0.008791	4390916	4390530
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047522735.1	11320		v1.6	HIVE	188574		PRJNA1102327	SAMN46369306	SRR32125616	SRR32125616_1.fastq	SRA	47.69%	32.716339	35	30205	16906	145.357325	151	91	WGS	NextSeq 2000		Standard	87.11%	12.89%	99.70%	0.30%	5.942145	31.885862	33.010431	33.224051	32.803999	2	1154914	1046564	1047301	1141351	388	26.304732	23.836914	23.8537	25.995816	0.008837	4390518	4390130
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047523005.1	11320		v1.6	HIVE	188597		PRJNA1102327	SAMN46070133	SRR31885819	SRR31885819_2.fastq	SRA	46.50%	32.682282	35	473105	119938	148.156306	151	2628	WGS	NextSeq 2000		Standard	96.06%	3.94%	99.70%	0.30%	34.092597	31.782164	32.961933	33.218688	32.866011	2	18812707	16374553	16217615	18687344	1270	26.83945	23.361019	23.13712	26.660599	0.001812	70093489	70092219
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047523005.1	11320		v1.6	HIVE	188593		PRJNA1102327	SAMN46070133	SRR31885819	SRR31885819_1.fastq	SRA	46.44%	33.096929	35	473105	88511	148.149436	151	3280	WGS	NextSeq 2000		Standard	96.28%	3.72%	99.79%	0.21%	31.023279	32.499907	33.29246	33.442408	33.222069	2	18901643	16360906	16189834	18636541	1315	26.967582	23.342631	23.098557	26.589353	0.001876	70090239	70088924
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047523035.1	11320		v1.6	HIVE	188594		PRJNA1102327	SAMN46070135	SRR31885817	SRR31885817_2.fastq	SRA	46.54%	32.640054	35	296957	81353	148.596851	151	1695	WGS	NextSeq 2000		Standard	96.16%	3.84%	99.73%	0.27%	27.944481	31.732362	32.920812	33.192218	32.814984	2	11837921	10321599	10214690	11751895	770	26.82701	23.390732	23.148455	26.632058	0.001745	44126875	44126105
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047523035.1	11320		v1.6	HIVE	188591		PRJNA1102327	SAMN46070135	SRR31885817	SRR31885817_1.fastq	SRA	46.48%	33.096212	35	296957	58697	148.592739	151	2016	WGS	NextSeq 2000		Standard	96.51%	3.49%	99.80%	0.20%	25.896642	32.491602	33.286576	33.446809	33.230222	2	11889571	10315987	10194257	11725017	822	26.944804	23.378661	23.10279	26.571883	0.001863	44125654	44124832
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047523055.1	11320		v1.6	HIVE	188610		PRJNA1102327	SAMN46070144	SRR31885878	SRR31885878_2.fastq	SRA	48.18%	32.550651	35	407861	160618	148.357435	151	1447	WGS	NextSeq 2000		Standard	78.14%	21.86%	98.25%	1.75%	20.369451	31.768708	32.796852	33.019193	32.660939	2	15759179	14447202	14703118	15598688	1025	26.044264	23.876037	24.298975	25.77903	0.001694	60509212	60508187
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047523055.1	11320		v1.6	HIVE	188605		PRJNA1102327	SAMN46070144	SRR31885878	SRR31885878_1.fastq	SRA	48.13%	32.987574	35	407861	134746	148.354015	151	1653	WGS	NextSeq 2000		Standard	78.32%	21.68%	98.53%	1.47%	18.591392	32.401002	33.174016	33.339711	33.069788	2	15797431	14430662	14693786	15584936	1002	26.108083	23.849252	24.284112	25.756897	0.001656	60507817	60506815
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047523075.1	11320		v1.6	HIVE	188686		PRJNA1102327	SAMN46070146	SRR31885876	SRR31885876_2.fastq	SRA	47.92%	32.484106	35	455641	181057	148.082493	151	1701	WGS	NextSeq 2000		Standard	76.56%	23.44%	98.18%	1.82%	21.901802	31.59555	32.765806	33.029708	32.598113	2	17627122	16014527	16321004	17508463	1339	26.124916	23.734911	24.189136	25.949053	0.001985	67472455	67471116
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047523075.1	11320		v1.6	HIVE	188682		PRJNA1102327	SAMN46070146	SRR31885876	SRR31885876_1.fastq	SRA	47.85%	32.997963	35	455641	146757	148.078292	151	1861	WGS	NextSeq 2000		Standard	76.67%	23.33%	98.40%	1.60%	20.015013	32.423131	33.182155	33.343233	33.081841	2	17721060	15980964	16305777	17461438	1302	26.264885	23.685839	24.167254	25.880092	0.00193	67470541	67469239
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047523095.1	11320		v1.6	HIVE	188693		PRJNA1102327	SAMN46070148	SRR31885914	SRR31885914_2.fastq	SRA	47.73%	32.57477	35	343750	146439	148.399313	151	996	WGS	NextSeq 2000		Standard	67.36%	32.64%	97.68%	2.32%	16.454948	31.742889	32.849308	33.083994	32.673833	2	13374736	11998003	12352086	13286410	1029	26.218668	23.51984	24.213954	26.045521	0.002017	51012264	51011235
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047523095.1	11320		v1.6	HIVE	188691		PRJNA1102327	SAMN46070148	SRR31885914	SRR31885914_1.fastq	SRA	47.63%	32.877187	35	343750	128469	148.401993	151	1181	WGS	NextSeq 2000		Standard	67.28%	32.72%	98.01%	1.99%	15.792458	32.269885	33.068922	33.269627	32.942871	2	13440388	11990584	12306516	13274541	1156	26.346891	23.504872	24.124187	26.021784	0.002266	51013185	51012029
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047523105.1	11320		v1.6	HIVE	188706		PRJNA1102327	SAMN46070151	SRR31885911	SRR31885911_2.fastq	SRA	47.25%	32.591498	35	687249	213475	148.335485	151	3311	WGS	NextSeq 2000		Standard	89.00%	11.00%	99.01%	0.99%	35.754171	31.723442	32.874507	33.108653	32.73255	2	27021833	23993196	24171183	26755154	2048	26.506698	23.535798	23.710392	26.245103	0.002009	101943414	101941366
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047523105.1	11320		v1.6	HIVE	188703		PRJNA1102327	SAMN46070151	SRR31885911	SRR31885911_1.fastq	SRA	47.16%	33.049349	35	687249	166684	148.331206	151	4126	WGS	NextSeq 2000		Standard	89.14%	10.86%	99.16%	0.84%	32.455767	32.46894	33.240558	33.392306	33.14797	2	27119431	23985271	24086114	26747770	1887	26.603203	23.528703	23.627626	26.238617	0.001851	101940473	101938586
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047523155.1	11320		v1.6	HIVE	188713		PRJNA1102327	SAMN46070054	SRR31885847	SRR31885847_2.fastq	SRA	47.35%	32.629222	35	576375	189310	146.698578	151	2394	WGS	NextSeq 2000		Standard	89.15%	10.85%	99.22%	0.78%	31.841919	31.809456	32.820391	33.135928	32.823854	2	22301469	19954678	20048708	22176066	72472	26.375605	23.600091	23.711299	26.227293	0.085712	84553393	84480921
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047523155.1	11320		v1.6	HIVE	188710		PRJNA1102327	SAMN46070054	SRR31885847	SRR31885847_1.fastq	SRA	47.30%	33.160547	35	576375	133580	146.696583	151	3371	WGS	NextSeq 2000		Standard	89.74%	10.26%	99.34%	0.66%	30.816089	32.649846	33.315611	33.460395	33.260184	2	22393693	19939724	20054250	22162153	2423	26.485037	23.582726	23.718176	26.211195	0.002866	84552243	84549820
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047523175.1	11320		v1.6	HIVE	188782		PRJNA1102327	SAMN46070056	SRR31885825	SRR31885825_2.fastq	SRA	46.94%	32.596301	35	360947	155669	147.383231	151	964	WGS	NextSeq 2000		Standard	72.33%	27.67%	98.22%	1.78%	17.795645	31.747801	32.808744	33.143281	32.766513	2	14138083	12313182	12638132	14062538	45600	26.576575	23.146151	23.756988	26.434567	0.085718	53197535	53151935
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047523175.1	11320		v1.6	HIVE	188777		PRJNA1102327	SAMN46070056	SRR31885825	SRR31885825_1.fastq	SRA	46.85%	33.112233	35	360947	119488	147.386364	151	1365	WGS	NextSeq 2000		Standard	72.47%	27.53%	98.36%	1.64%	16.841947	32.601024	33.271413	33.426311	33.198943	2	14215314	12307782	12612796	14061812	962	26.721185	23.135509	23.708858	26.43264	0.001808	53198666	53197704
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047523255.1	11320		v1.6	HIVE	188785		PRJNA1102327	SAMN46070089	SRR31885867	SRR31885867_2.fastq	SRA	46.40%	32.652743	35	368488	111119	148.20941	151	1772	WGS	NextSeq 2000		Standard	95.79%	4.21%	99.68%	0.32%	26.222905	31.806383	32.84756	33.187383	32.876747	2	14677205	12726621	12593047	14570790	45726	26.874738	23.303115	23.058534	26.679886	0.083727	54613389	54567663
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047523255.1	11320		v1.6	HIVE	188783		PRJNA1102327	SAMN46070089	SRR31885867	SRR31885867_1.fastq	SRA	46.36%	33.130772	35	368488	73874	148.210219	151	2371	WGS	NextSeq 2000		Standard	96.51%	3.49%	99.75%	0.25%	26.120782	32.559562	33.303252	33.47178	33.258234	2	14749339	12726560	12593498	14542964	1326	27.006671	23.302876	23.059234	26.62879	0.002428	54613687	54612361
Influenza A virus		Viruses; Riboviria; Orthornavirae; Negarnaviricota; Polyploviricotina; Insthoviricetes; Articulavirales; Orthomyxoviridae; Alphainfluenzavirus; Alphainfluenzavirus influenzae				GCA_047523275.1	11320		v1.6	HIVE	188794		PRJNA1102327	SAMN46070091	SRR31885865	SRR31885865_2.fastq	SRA	46.86%	32.638095	35	472172	149902	148.010899	151	2430	WGS	NextSeq 2000		Standard	95.11%	4.89%	99.75%	0.25%	31.852214	31.727178	32.844057	33.202067	32.879145	2	18616554	16429208	16295647	18486883	58310	26.63823	23.50838	23.317269	26.452685	0.083435	69886602	69828292
