organism_name	assembly_gc_content	phred_average	average_ngs_gc_content	Family	host	state_abbr	genome_assembly_id
Influenza A virus	45.9	32.9	46.2	Viruses	Cattle	CA	GCA_047940235.1
Influenza A virus	45.9	32.9	46.2	Viruses	Cattle	CA	GCA_047940235.1
Influenza A virus	45.9	31.9	47	Viruses	Cattle	CA	GCA_047940255.1
Influenza A virus	45.9	31.9	47	Viruses	Cattle	CA	GCA_047940255.1
Influenza A virus	45.9	31.9	47	Viruses	Cattle	CA	GCA_047940255.1
Influenza A virus	45.9	31.9	47	Viruses	Cattle	CA	GCA_047940255.1
Influenza A virus	45.9	31.9	47	Viruses	Cattle	CA	GCA_047940255.1
Influenza A virus	45.9	31.8	47.6	Viruses	Cattle	CA	GCA_047940275.1
Influenza A virus	45.9	31.8	47.6	Viruses	Cattle	CA	GCA_047940275.1
Influenza A virus	45.9	31.8	47.6	Viruses	Cattle	CA	GCA_047940275.1
Influenza A virus	45.9	31.8	47.6	Viruses	Cattle	CA	GCA_047940275.1
Influenza A virus	45.9	31.8	47.6	Viruses	Cattle	CA	GCA_047940275.1
Influenza A virus	45.9	33	46.4	Viruses	Cattle	CA	GCA_047940295.1
Influenza A virus	45.9	33	46.4	Viruses	Cattle	CA	GCA_047940295.1
Influenza A virus	45.9	33	46.4	Viruses	Cattle	CA	GCA_047940295.1
Influenza A virus	45.9	33	46.4	Viruses	Cattle	CA	GCA_047940295.1
Influenza A virus	45.9	33	46.4	Viruses	Cattle	CA	GCA_047940295.1
Influenza A virus	45.9	32.8	47.1	Viruses	Cattle	CA	GCA_047940315.1
Influenza A virus	45.9	32.8	47.1	Viruses	Cattle	CA	GCA_047940315.1
Influenza A virus	45.9	32.8	47.1	Viruses	Cattle	CA	GCA_047940315.1
Influenza A virus	45.9	32.8	47.1	Viruses	Cattle	CA	GCA_047940315.1
Influenza A virus	45.9	32.8	47.1	Viruses	Cattle	CA	GCA_047940315.1
Influenza A virus	45.9	32.8	45.8	Viruses	Serval	CA	GCA_047940335.1
Influenza A virus	45.9	32.8	45.8	Viruses	Serval	CA	GCA_047940335.1
Influenza A virus	45.9	32.8	45.8	Viruses	Serval	CA	GCA_047940335.1
Influenza A virus	45.9	32.8	45.8	Viruses	Serval	CA	GCA_047940335.1
Influenza A virus	45.9	32.8	45.8	Viruses	Serval	CA	GCA_047940335.1
Influenza A virus	45.9	31.9	52.1	Viruses	Cattle	CA	GCA_047940345.1
Influenza A virus	45.9	31.9	52.1	Viruses	Cattle	CA	GCA_047940345.1
Influenza A virus	45.9	31.9	52.1	Viruses	Cattle	CA	GCA_047940345.1
Influenza A virus	45.9	31.9	52.1	Viruses	Cattle	CA	GCA_047940345.1
Influenza A virus	45.9	31.9	52.1	Viruses	Cattle	CA	GCA_047940345.1
Influenza A virus	45.9	33	50.2	Viruses	Cattle	CA	GCA_047940365.1
Influenza A virus	45.9	33	50.2	Viruses	Cattle	CA	GCA_047940365.1
Influenza A virus	45.9	33	50.2	Viruses	Cattle	CA	GCA_047940365.1
Influenza A virus	45.9	33	50.2	Viruses	Cattle	CA	GCA_047940365.1
Influenza A virus	45.9	33	50.2	Viruses	Cattle	CA	GCA_047940365.1
Influenza A virus	46.1	32.9	45.7	Viruses	Cattle	CA	GCA_047940385.1
Influenza A virus	46.1	32.9	45.7	Viruses	Cattle	CA	GCA_047940385.1
Influenza A virus	46.1	32.9	45.7	Viruses	Cattle	CA	GCA_047940385.1
Influenza A virus	46.1	32.9	45.7	Viruses	Cattle	CA	GCA_047940385.1
Influenza A virus	46.1	32.9	45.7	Viruses	Cattle	CA	GCA_047940385.1
Influenza A virus	45.9	32.5	47.1	Viruses	Chicken	CA	GCA_047940405.1
Influenza A virus	45.9	32.5	47.1	Viruses	Chicken	CA	GCA_047940405.1
Influenza A virus	45.9	32.5	47.1	Viruses	Chicken	CA	GCA_047940405.1
Influenza A virus	45.9	32.5	47.1	Viruses	Chicken	CA	GCA_047940405.1
Influenza A virus	45.9	32.5	47.1	Viruses	Chicken	CA	GCA_047940405.1
Influenza A virus	46.2	36.1	47.2	Viruses	Cattle	CA	GCA_047940425.1
Influenza A virus	46.2	36.1	47.2	Viruses	Cattle	CA	GCA_047940425.1
Influenza A virus	46.2	36.1	47.2	Viruses	Cattle	CA	GCA_047940425.1
Influenza A virus	46.2	36.1	47.2	Viruses	Cattle	CA	GCA_047940425.1
Influenza A virus	46.2	36.1	47.2	Viruses	Cattle	CA	GCA_047940425.1
Influenza A virus	45.9	32.9	46	Viruses	Cat	CA	GCA_047940465.1
Influenza A virus	45.9	32.9	46	Viruses	Cat	CA	GCA_047940465.1
Influenza A virus	45.9	32.9	46	Viruses	Cat	CA	GCA_047940465.1
Influenza A virus	45.9	32.9	46	Viruses	Cat	CA	GCA_047940465.1
Influenza A virus	45.9	32.9	46	Viruses	Cat	CA	GCA_047940465.1
Influenza A virus	45.9	32.9	46.8	Viruses	Cattle	CA	GCA_047940485.1
Influenza A virus	45.9	32.9	46.8	Viruses	Cattle	CA	GCA_047940485.1
Influenza A virus	45.9	32.9	46.8	Viruses	Cattle	CA	GCA_047940485.1
Influenza A virus	45.9	32.9	46.8	Viruses	Cattle	CA	GCA_047940485.1
Influenza A virus	45.9	32.9	46.8	Viruses	Cattle	CA	GCA_047940485.1
Influenza A virus	46.1	32.9	47.2	Viruses	Cat	CA	GCA_047940525.1
Influenza A virus	46.1	32.9	47.2	Viruses	Cat	CA	GCA_047940525.1
Influenza A virus	46.1	32.9	47.2	Viruses	Cat	CA	GCA_047940525.1
Influenza A virus	46.1	32.9	47.2	Viruses	Cat	CA	GCA_047940525.1
Influenza A virus	46.1	32.9	47.2	Viruses	Cat	CA	GCA_047940525.1
Influenza A virus	46.1	32.4	44.9	Viruses	Tiger	CA	GCA_047940595.1
Influenza A virus	46.1	32.4	44.9	Viruses	Tiger	CA	GCA_047940595.1
Influenza A virus	46.1	32.4	44.9	Viruses	Tiger	CA	GCA_047940595.1
Influenza A virus	46.1	32.4	44.9	Viruses	Tiger	CA	GCA_047940595.1
Influenza A virus	46.1	32.4	44.9	Viruses	Tiger	CA	GCA_047940595.1
Influenza A virus	46.1	32.9	45.9	Viruses	Cat	CA	GCA_047940605.1
Influenza A virus	46.1	32.9	45.9	Viruses	Cat	CA	GCA_047940605.1
Influenza A virus	46.1	32.9	45.9	Viruses	Cat	CA	GCA_047940605.1
Influenza A virus	46.1	32.9	45.9	Viruses	Cat	CA	GCA_047940605.1
Influenza A virus	46.1	32.9	45.9	Viruses	Cat	CA	GCA_047940605.1
Influenza A virus	46.1	32.9	46.9	Viruses	Chicken	CA	GCA_047940615.1
Influenza A virus	46.1	32.9	46.9	Viruses	Chicken	CA	GCA_047940615.1
Influenza A virus	46.1	32.9	46.9	Viruses	Chicken	CA	GCA_047940615.1
Influenza A virus	46.1	32.9	46.9	Viruses	Chicken	CA	GCA_047940615.1
Influenza A virus	46.1	32.9	46.9	Viruses	Chicken	CA	GCA_047940615.1
Influenza A virus	46.1	32.9	45.7	Viruses	Cat	CA	GCA_047940645.1
Influenza A virus	46.1	32.9	45.7	Viruses	Cat	CA	GCA_047940645.1
Influenza A virus	46.1	32.9	45.7	Viruses	Cat	CA	GCA_047940645.1
Influenza A virus	46.1	32.9	45.7	Viruses	Cat	CA	GCA_047940645.1
Influenza A virus	46.1	32.9	45.7	Viruses	Cat	CA	GCA_047940645.1
Influenza A virus	46.1	32.9	47.3	Viruses	Cat	CA	GCA_047940665.1
Influenza A virus	46.1	32.9	47.3	Viruses	Cat	CA	GCA_047940665.1
Influenza A virus	46.1	32.9	47.3	Viruses	Cat	CA	GCA_047940665.1
Influenza A virus	46.1	32.9	47.3	Viruses	Cat	CA	GCA_047940665.1
Influenza A virus	46.1	32.9	47.3	Viruses	Cat	CA	GCA_047940665.1
Influenza A virus	46.1	32.6	46	Viruses	Cat	CA	GCA_047940765.1
Influenza A virus	46.1	32.6	46	Viruses	Cat	CA	GCA_047940765.1
Influenza A virus	46.1	32.6	46	Viruses	Cat	CA	GCA_047940765.1
Influenza A virus	46.1	32.6	46	Viruses	Cat	CA	GCA_047940765.1
Influenza A virus	46.1	32.6	46	Viruses	Cat	CA	GCA_047940765.1
Influenza A virus	49.7	32.8	46.4	Viruses	Cat	CA	GCA_047940785.1
Influenza A virus	49.7	32.8	46.4	Viruses	Cat	CA	GCA_047940785.1
Influenza A virus	49.7	32.8	46.4	Viruses	Cat	CA	GCA_047940785.1
Influenza A virus	49.7	32.8	46.4	Viruses	Cat	CA	GCA_047940785.1
Influenza A virus	49.7	32.8	46.4	Viruses	Cat	CA	GCA_047940785.1
Influenza A virus	45.9	32.7	44.4	Viruses	Cattle	CA	GCA_047940805.1
Influenza A virus	45.9	32.7	44.4	Viruses	Cattle	CA	GCA_047940805.1
Influenza A virus	45.9	32.7	44.4	Viruses	Cattle	CA	GCA_047940805.1
Influenza A virus	45.9	32.7	44.4	Viruses	Cattle	CA	GCA_047940805.1
Influenza A virus	45.9	32.7	44.4	Viruses	Cattle	CA	GCA_047940805.1
Influenza A virus	45.9	33	46.7	Viruses	Cattle	CA	GCA_047940825.1
Influenza A virus	45.9	33	46.7	Viruses	Cattle	CA	GCA_047940825.1
Influenza A virus	45.9	33	46.7	Viruses	Cattle	CA	GCA_047940825.1
Influenza A virus	45.9	33	46.7	Viruses	Cattle	CA	GCA_047940825.1
Influenza A virus	45.9	33	46.7	Viruses	Cattle	CA	GCA_047940825.1
Influenza A virus	45.9	32.8	46.3	Viruses	Cattle	CA	GCA_047940845.1
Influenza A virus	45.9	32.8	46.3	Viruses	Cattle	CA	GCA_047940845.1
Influenza A virus	45.9	32.8	46.3	Viruses	Cattle	CA	GCA_047940845.1
Influenza A virus	45.9	32.8	46.3	Viruses	Cattle	CA	GCA_047940845.1
Influenza A virus	45.9	32.8	46.3	Viruses	Cattle	CA	GCA_047940845.1
Influenza A virus	45.9	33	46.8	Viruses	Cat	CA	GCA_047940855.1
Influenza A virus	45.9	33	46.8	Viruses	Cat	CA	GCA_047940855.1
Influenza A virus	45.9	33	46.8	Viruses	Cat	CA	GCA_047940855.1
Influenza A virus	45.9	33	46.8	Viruses	Cat	CA	GCA_047940855.1
Influenza A virus	45.9	33	46.8	Viruses	Cat	CA	GCA_047940855.1
Influenza A virus	45.7	32.8	47.2	Viruses	Mountain Lion	CO	GCA_047940865.1
Influenza A virus	45.7	32.8	47.2	Viruses	Mountain Lion	CO	GCA_047940865.1
Influenza A virus	45.7	32.8	47.2	Viruses	Mountain Lion	CO	GCA_047940865.1
Influenza A virus	45.7	32.8	47.2	Viruses	Mountain Lion	CO	GCA_047940865.1
Influenza A virus	45.7	32.8	47.2	Viruses	Mountain Lion	CO	GCA_047940865.1
Influenza A virus	45.9	32.9	46.1	Viruses	Cat	CA	GCA_047940875.1
Influenza A virus	45.9	32.9	46.1	Viruses	Cat	CA	GCA_047940875.1
Influenza A virus	45.9	32.9	46.1	Viruses	Cat	CA	GCA_047940875.1
Influenza A virus	45.9	32.9	46.1	Viruses	Cat	CA	GCA_047940875.1
Influenza A virus	45.9	32.9	46.1	Viruses	Cat	CA	GCA_047940875.1
Influenza A virus	45.9	32.9	46.4	Viruses	Chicken	CA	GCA_047940915.1
Influenza A virus	45.9	32.9	46.4	Viruses	Chicken	CA	GCA_047940915.1
Influenza A virus	45.9	32.9	46.4	Viruses	Chicken	CA	GCA_047940915.1
Influenza A virus	45.9	32.9	46.4	Viruses	Chicken	CA	GCA_047940915.1
Influenza A virus	45.9	32.9	46.4	Viruses	Chicken	CA	GCA_047940915.1
Influenza A virus	45.7	32.9	46.7	Viruses	Chicken	CA	GCA_047940925.1
Influenza A virus	45.7	32.9	46.7	Viruses	Chicken	CA	GCA_047940925.1
Influenza A virus	45.7	32.9	46.7	Viruses	Chicken	CA	GCA_047940925.1
Influenza A virus	45.7	32.9	46.7	Viruses	Chicken	CA	GCA_047940925.1
Influenza A virus	45.7	32.9	46.7	Viruses	Chicken	CA	GCA_047940925.1
Influenza A virus	45.7	32.8	44.9	Viruses	Chicken	CA	GCA_047940945.1
Influenza A virus	45.7	32.8	44.9	Viruses	Chicken	CA	GCA_047940945.1
Influenza A virus	45.7	32.8	44.9	Viruses	Chicken	CA	GCA_047940945.1
Influenza A virus	45.7	32.8	44.9	Viruses	Chicken	CA	GCA_047940945.1
Influenza A virus	45.7	32.8	44.9	Viruses	Chicken	CA	GCA_047940945.1
Influenza A virus	45.8	32.9	46.9	Viruses	Fox	CO	GCA_047940965.1
Influenza A virus	45.8	32.9	46.9	Viruses	Fox	CO	GCA_047940965.1
Influenza A virus	45.8	32.9	46.9	Viruses	Fox	CO	GCA_047940965.1
Influenza A virus	45.8	32.9	46.9	Viruses	Fox	CO	GCA_047940965.1
Influenza A virus	45.8	32.9	46.9	Viruses	Fox	CO	GCA_047940965.1
Influenza A virus	49.8	32.9	46.4	Viruses	Cattle	CA	GCA_047940975.1
Influenza A virus	49.8	32.9	46.4	Viruses	Cattle	CA	GCA_047940975.1
Influenza A virus	49.8	32.9	46.4	Viruses	Cattle	CA	GCA_047940975.1
Influenza A virus	49.8	32.9	46.4	Viruses	Cattle	CA	GCA_047940975.1
Influenza A virus	49.8	32.9	46.4	Viruses	Cattle	CA	GCA_047940975.1
Influenza A virus	45.7	32.9	46.8	Viruses	Lion	CO	GCA_047940985.1
Influenza A virus	45.7	32.9	46.8	Viruses	Lion	CO	GCA_047940985.1
Influenza A virus	45.7	32.9	46.8	Viruses	Lion	CO	GCA_047940985.1
Influenza A virus	45.7	32.9	46.8	Viruses	Lion	CO	GCA_047940985.1
Influenza A virus	45.7	32.9	46.8	Viruses	Lion	CO	GCA_047940985.1
Influenza A virus	46.1	32.9	46.6	Viruses	Cat	CA	GCA_047940995.1
Influenza A virus	46.1	32.9	46.6	Viruses	Cat	CA	GCA_047940995.1
Influenza A virus	46.1	32.9	46.6	Viruses	Cat	CA	GCA_047940995.1
Influenza A virus	46.1	32.9	46.6	Viruses	Cat	CA	GCA_047940995.1
Influenza A virus	46.1	32.9	46.6	Viruses	Cat	CA	GCA_047940995.1
Influenza A virus	46.1	32.8	45.7	Viruses	Cat	CA	GCA_047941015.1
Influenza A virus	46.1	32.8	45.7	Viruses	Cat	CA	GCA_047941015.1
Influenza A virus	46.1	32.8	45.7	Viruses	Cat	CA	GCA_047941015.1
Influenza A virus	46.1	32.8	45.7	Viruses	Cat	CA	GCA_047941015.1
Influenza A virus	46.1	32.8	45.7	Viruses	Cat	CA	GCA_047941015.1
Influenza A virus	45.8	32.5	47.5	Viruses	Serval	WA	GCA_047941035.1
Influenza A virus	45.8	32.5	47.5	Viruses	Serval	WA	GCA_047941035.1
Influenza A virus	45.8	32.5	47.5	Viruses	Serval	WA	GCA_047941035.1
Influenza A virus	45.8	32.5	47.5	Viruses	Serval	WA	GCA_047941035.1
Influenza A virus	45.8	32.5	47.5	Viruses	Serval	WA	GCA_047941035.1
Influenza A virus	46.1	33	51.4	Viruses	Cat	CA	GCA_047941045.1
Influenza A virus	46.1	33	51.4	Viruses	Cat	CA	GCA_047941045.1
Influenza A virus	46.1	33	51.4	Viruses	Cat	CA	GCA_047941045.1
Influenza A virus	46.1	33	51.4	Viruses	Cat	CA	GCA_047941045.1
Influenza A virus	46.1	33	51.4	Viruses	Cat	CA	GCA_047941045.1
Influenza A virus	45.9	32.9	47.2	Viruses	Chicken	CA	GCA_047941135.1
Influenza A virus	45.9	32.9	47.2	Viruses	Chicken	CA	GCA_047941135.1
Influenza A virus	45.9	32.9	47.2	Viruses	Chicken	CA	GCA_047941135.1
Influenza A virus	45.9	32.9	47.2	Viruses	Chicken	CA	GCA_047941135.1
Influenza A virus	45.9	32.9	47.2	Viruses	Chicken	CA	GCA_047941135.1
Influenza A virus	46.1	32.9	45.7	Viruses	Cattle	CA	GCA_047941145.1
Influenza A virus	46.1	32.9	45.7	Viruses	Cattle	CA	GCA_047941145.1
Influenza A virus	46.1	32.9	45.7	Viruses	Cattle	CA	GCA_047941145.1
Influenza A virus	46.1	32.9	45.7	Viruses	Cattle	CA	GCA_047941145.1
Influenza A virus	46.1	32.9	45.7	Viruses	Cattle	CA	GCA_047941145.1
Influenza A virus	45.9	32.8	46.2	Viruses	Chicken	CA	GCA_047941155.1
Influenza A virus	45.9	32.8	46.2	Viruses	Chicken	CA	GCA_047941155.1
Influenza A virus	45.9	32.8	46.2	Viruses	Chicken	CA	GCA_047941155.1
Influenza A virus	45.9	32.8	46.2	Viruses	Chicken	CA	GCA_047941155.1
Influenza A virus	45.9	32.8	46.2	Viruses	Chicken	CA	GCA_047941155.1
Influenza A virus	46.1	32.9	46.7	Viruses	Cat	CA	GCA_047941165.1
Influenza A virus	46.1	32.9	46.7	Viruses	Cat	CA	GCA_047941165.1
Influenza A virus	46.1	32.9	46.7	Viruses	Cat	CA	GCA_047941165.1
Influenza A virus	46.1	32.9	46.7	Viruses	Cat	CA	GCA_047941165.1
Influenza A virus	46.1	32.9	46.7	Viruses	Cat	CA	GCA_047941165.1
Influenza A virus	45.9	32.8	46.7	Viruses	Chicken	CA	GCA_047941175.1
Influenza A virus	45.9	32.8	46.7	Viruses	Chicken	CA	GCA_047941175.1
Influenza A virus	45.9	32.8	46.7	Viruses	Chicken	CA	GCA_047941175.1
Influenza A virus	45.9	32.8	46.7	Viruses	Chicken	CA	GCA_047941175.1
Influenza A virus	45.9	32.8	46.7	Viruses	Chicken	CA	GCA_047941175.1
Influenza A virus	45.9	32.7	44.1	Viruses	Cattle	CA	GCA_047941185.1
Influenza A virus	45.9	32.7	44.1	Viruses	Cattle	CA	GCA_047941185.1
Influenza A virus	45.9	32.7	44.1	Viruses	Cattle	CA	GCA_047941185.1
Influenza A virus	45.9	32.7	44.1	Viruses	Cattle	CA	GCA_047941185.1
Influenza A virus	45.9	32.7	44.1	Viruses	Cattle	CA	GCA_047941185.1
Influenza A virus	45.9	32.7	43.1	Viruses	Cattle	CA	GCA_047941195.1
Influenza A virus	45.9	32.7	43.1	Viruses	Cattle	CA	GCA_047941195.1
Influenza A virus	45.9	32.7	43.1	Viruses	Cattle	CA	GCA_047941195.1
Influenza A virus	45.9	32.7	43.1	Viruses	Cattle	CA	GCA_047941195.1
Influenza A virus	45.9	32.7	43.1	Viruses	Cattle	CA	GCA_047941195.1
Influenza A virus	45.9	32.9	47.8	Viruses	Chicken	CA	GCA_047941205.1
Influenza A virus	45.9	32.9	47.8	Viruses	Chicken	CA	GCA_047941205.1
Influenza A virus	45.9	32.9	47.8	Viruses	Chicken	CA	GCA_047941205.1
Influenza A virus	45.9	32.9	47.8	Viruses	Chicken	CA	GCA_047941205.1
Influenza A virus	45.9	32.9	47.8	Viruses	Chicken	CA	GCA_047941205.1
Influenza A virus	45.9	32.9	46.8	Viruses	Cattle	CA	GCA_047941215.1
Influenza A virus	45.9	32.9	46.8	Viruses	Cattle	CA	GCA_047941215.1
Influenza A virus	45.9	32.9	46.8	Viruses	Cattle	CA	GCA_047941215.1
Influenza A virus	45.9	32.9	46.8	Viruses	Cattle	CA	GCA_047941215.1
Influenza A virus	45.9	32.9	46.8	Viruses	Cattle	CA	GCA_047941215.1
Influenza A virus	45.9	32.9	46.6	Viruses	Chicken	CA	GCA_047941225.1
Influenza A virus	45.9	32.9	46.6	Viruses	Chicken	CA	GCA_047941225.1
Influenza A virus	45.9	32.9	46.6	Viruses	Chicken	CA	GCA_047941225.1
Influenza A virus	45.9	32.9	46.6	Viruses	Chicken	CA	GCA_047941225.1
Influenza A virus	45.9	32.9	46.6	Viruses	Chicken	CA	GCA_047941225.1
Influenza A virus	46.1	32.8	46.8	Viruses	Cattle	CA	GCA_047941235.1
Influenza A virus	46.1	32.8	46.8	Viruses	Cattle	CA	GCA_047941235.1
Influenza A virus	46.1	32.8	46.8	Viruses	Cattle	CA	GCA_047941235.1
Influenza A virus	46.1	32.8	46.8	Viruses	Cattle	CA	GCA_047941235.1
Influenza A virus	46.1	32.8	46.8	Viruses	Cattle	CA	GCA_047941235.1
Influenza A virus	45.8	32.9	46.6	Viruses	Tiger	CO	GCA_047941255.1
Influenza A virus	45.8	32.9	46.6	Viruses	Tiger	CO	GCA_047941255.1
Influenza A virus	45.8	32.9	46.6	Viruses	Tiger	CO	GCA_047941255.1
Influenza A virus	45.8	32.9	46.6	Viruses	Tiger	CO	GCA_047941255.1
Influenza A virus	45.8	32.9	46.6	Viruses	Tiger	CO	GCA_047941255.1
Influenza A virus	45.7	32.8	46.6	Viruses	Chicken	CA	GCA_047941315.1
Influenza A virus	45.7	32.8	46.6	Viruses	Chicken	CA	GCA_047941315.1
Influenza A virus	45.7	32.8	46.6	Viruses	Chicken	CA	GCA_047941315.1
Influenza A virus	45.8	32.9	47.4	Viruses	Fox	CO	GCA_047941355.1
Influenza A virus	45.8	32.9	47.4	Viruses	Fox	CO	GCA_047941355.1
Influenza A virus	45.8	32.9	47.4	Viruses	Fox	CO	GCA_047941355.1
Influenza A virus	45.8	32.9	47.4	Viruses	Fox	CO	GCA_047941355.1
Influenza A virus	45.8	32.9	47.4	Viruses	Fox	CO	GCA_047941355.1
Influenza A virus	45.9	33	46.6	Viruses	Cat	CA	GCA_047941435.1
Influenza A virus	45.9	33	46.6	Viruses	Cat	CA	GCA_047941435.1
Influenza A virus	45.9	33	46.6	Viruses	Cat	CA	GCA_047941435.1
Influenza A virus	45.9	32.9	46.4	Viruses	Chicken	CA	GCA_047941535.1
Influenza A virus	45.9	32.9	46.4	Viruses	Chicken	CA	GCA_047941535.1
Influenza A virus	45.9	32.9	46.4	Viruses	Chicken	CA	GCA_047941535.1
Influenza A virus	45.9	32.9	46.4	Viruses	Chicken	CA	GCA_047941535.1
Influenza A virus	45.9	32.9	46.4	Viruses	Chicken	CA	GCA_047941535.1
Influenza A virus	45.9	32.9	46.9	Viruses	Chicken	CA	GCA_047941555.1
Influenza A virus	45.9	32.9	46.9	Viruses	Chicken	CA	GCA_047941555.1
Influenza A virus	45.9	32.9	46.9	Viruses	Chicken	CA	GCA_047941555.1
Influenza A virus	45.9	32.9	46.9	Viruses	Chicken	CA	GCA_047941555.1
Influenza A virus	45.9	32.9	46.9	Viruses	Chicken	CA	GCA_047941555.1
Influenza A virus	45.9	32.8	47.7	Viruses	Chicken	CA	GCA_047941575.1
Influenza A virus	45.9	32.8	47.7	Viruses	Chicken	CA	GCA_047941575.1
Influenza A virus	45.9	32.8	47.7	Viruses	Chicken	CA	GCA_047941575.1
Influenza A virus	45.9	32.8	47.7	Viruses	Chicken	CA	GCA_047941575.1
Influenza A virus	45.9	32.8	47.7	Viruses	Chicken	CA	GCA_047941575.1
Influenza A virus	45.9	32.9	48.3	Viruses	Chicken	CA	GCA_047941595.1
Influenza A virus	45.9	32.9	48.3	Viruses	Chicken	CA	GCA_047941595.1
Influenza A virus	45.9	32.9	48.3	Viruses	Chicken	CA	GCA_047941595.1
Influenza A virus	45.9	32.9	48.3	Viruses	Chicken	CA	GCA_047941595.1
Influenza A virus	45.9	32.9	48.3	Viruses	Chicken	CA	GCA_047941595.1
Influenza A virus	45.8	33	46.7	Viruses	Chicken	CA	GCA_047941655.1
Influenza A virus	45.8	33	46.7	Viruses	Chicken	CA	GCA_047941655.1
Influenza A virus	45.8	33	46.7	Viruses	Chicken	CA	GCA_047941655.1
Influenza A virus	45.8	33	46.7	Viruses	Chicken	CA	GCA_047941655.1
Influenza A virus	45.8	33	46.7	Viruses	Chicken	CA	GCA_047941655.1
Influenza A virus	45.2	32.6	46.8	Viruses	Cattle	ID	GCA_047941745.1
Influenza A virus	45.2	32.6	46.8	Viruses	Cattle	ID	GCA_047941745.1
Influenza A virus	45.2	32.6	46.8	Viruses	Cattle	ID	GCA_047941745.1
Influenza A virus	45.2	32.6	46.8	Viruses	Cattle	ID	GCA_047941745.1
Influenza A virus	45.2	32.6	46.8	Viruses	Cattle	ID	GCA_047941745.1
Influenza A virus	45.8	32.7	49.6	Viruses	Chicken	CA	GCA_047942005.1
Influenza A virus	45.8	32.7	49.6	Viruses	Chicken	CA	GCA_047942005.1
Influenza A virus	45.8	32.7	49.6	Viruses	Chicken	CA	GCA_047942005.1
Influenza A virus	45.8	32.7	49.6	Viruses	Chicken	CA	GCA_047942005.1
Influenza A virus	45.8	32.7	49.6	Viruses	Chicken	CA	GCA_047942005.1
Influenza A virus	49.7	32.6	47.3	Viruses	Chicken	CA	GCA_047942025.1
Influenza A virus	49.7	32.6	47.3	Viruses	Chicken	CA	GCA_047942025.1
Influenza A virus	49.7	32.6	47.3	Viruses	Chicken	CA	GCA_047942025.1
Influenza A virus	49.7	32.6	47.3	Viruses	Chicken	CA	GCA_047942025.1
Influenza A virus	49.7	32.6	47.3	Viruses	Chicken	CA	GCA_047942025.1
Influenza A virus	45.9	32.7	47.7	Viruses	Chicken	CA	GCA_047942045.1
Influenza A virus	45.9	32.7	47.7	Viruses	Chicken	CA	GCA_047942045.1
Influenza A virus	45.9	32.7	47.7	Viruses	Chicken	CA	GCA_047942045.1
Influenza A virus	45.9	32.7	47.7	Viruses	Chicken	CA	GCA_047942045.1
Influenza A virus	45.9	32.7	47.7	Viruses	Chicken	CA	GCA_047942045.1
Influenza A virus	45.8	32.7	46.4	Viruses	Chicken	CA	GCA_047942085.1
Influenza A virus	45.8	32.7	46.4	Viruses	Chicken	CA	GCA_047942085.1
Influenza A virus	45.8	32.7	46.4	Viruses	Chicken	CA	GCA_047942085.1
Influenza A virus	45.8	32.7	46.4	Viruses	Chicken	CA	GCA_047942085.1
Influenza A virus	45.8	32.7	46.4	Viruses	Chicken	CA	GCA_047942085.1
Influenza A virus	45.9	32.6	45.8	Viruses	Chicken	CA	GCA_047942325.1
Influenza A virus	45.9	32.6	45.8	Viruses	Chicken	CA	GCA_047942325.1
Influenza A virus	45.9	32.6	45.8	Viruses	Chicken	CA	GCA_047942325.1
Influenza A virus	45.9	32.6	45.8	Viruses	Chicken	CA	GCA_047942325.1
Influenza A virus	45.9	32.6	45.8	Viruses	Chicken	CA	GCA_047942325.1
Influenza A virus	45.9	32.7	47.6	Viruses	Chicken	CA	GCA_047942375.1
Influenza A virus	45.9	32.7	47.6	Viruses	Chicken	CA	GCA_047942375.1
Influenza A virus	45.9	32.7	47.6	Viruses	Chicken	CA	GCA_047942375.1
Influenza A virus	45.9	32.7	47.6	Viruses	Chicken	CA	GCA_047942375.1
Influenza A virus	45.9	32.7	47.6	Viruses	Chicken	CA	GCA_047942375.1
Influenza A virus	45.8	32.6	46.2	Viruses	Chicken	CA	GCA_047942385.1
Influenza A virus	45.8	32.6	46.2	Viruses	Chicken	CA	GCA_047942385.1
Influenza A virus	45.8	32.6	46.2	Viruses	Chicken	CA	GCA_047942385.1
Influenza A virus	45.8	32.6	46.2	Viruses	Chicken	CA	GCA_047942385.1
Influenza A virus	45.8	32.6	46.2	Viruses	Chicken	CA	GCA_047942385.1
Influenza A virus	45.9	32.7	46.7	Viruses	Chicken	CA	GCA_047942405.1
Influenza A virus	45.9	32.7	46.7	Viruses	Chicken	CA	GCA_047942405.1
Influenza A virus	45.9	32.7	46.7	Viruses	Chicken	CA	GCA_047942405.1
Influenza A virus	45.9	32.7	46.7	Viruses	Chicken	CA	GCA_047942405.1
Influenza A virus	45.9	32.7	46.7	Viruses	Chicken	CA	GCA_047942405.1
Influenza A virus	45.7	32.6	46.9	Viruses	Chicken	CA	GCA_047942445.1
Influenza A virus	45.7	32.6	46.9	Viruses	Chicken	CA	GCA_047942445.1
Influenza A virus	45.7	32.6	46.9	Viruses	Chicken	CA	GCA_047942445.1
Influenza A virus	45.7	32.6	46.9	Viruses	Chicken	CA	GCA_047942445.1
Influenza A virus	45.7	32.6	46.9	Viruses	Chicken	CA	GCA_047942445.1
