organism_name	infraspecific_name	lineage	taxonomy_id	bco_id	schema_version	bioproject	biosample	strain	sra_run_id	genome_assembly_id	sample_name	instrument	isolate	collected_by	collection_date	geo_loc_name	isolation_source	lat_lon	culture_collection	host	host_age	host_description	host_disease	host_disease_outcome	host_disease_stage	host_health_state	host_sex	id_method
Influenza A virus	24-032026-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728133		SRR31347755	GCA_047522065.1	Viral sample from Influenza A virus	NextSeq 2000	24-032026-003		2024	USA	milk			CATTLE								
Influenza A virus	24-031615-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44611662		SRR31254330	GCA_047521395.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-031615-002		2024	USA	milk			Cattle								
Influenza A virus	24-032013-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728122		SRR31347767	GCA_047521445.1	Viral sample from Influenza A virus	NextSeq 2000	24-032013-002		2024	USA	milk			CATTLE								
Influenza A virus	24-033855-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164111		SRR31605261	GCA_047522525.1	Viral sample from Influenza A virus	NextSeq 2000	24-033855-002		2024	USA	milk			Cattle								
Influenza A virus	24-031615-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44611661		SRR31254331	GCA_047521855.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-031615-001		2024	USA	milk			Cattle								
Influenza A virus	24-036000-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46369304		SRR32125619	GCA_047522715.1	Viral sample from Influenza A virus	NextSeq 2000	24-036000-002		2024	USA	milk			CATTLE								
Influenza A virus	24-033505-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164050		SRR31605283	GCA_047522405.1	Viral sample from Influenza A virus	NextSeq 2000	24-033505-003		2024	USA	milk			Cattle								
Influenza A virus	24-031607-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728042		SRR31347647	GCA_047521385.1	Viral sample from Influenza A virus	NextSeq 2000	24-031607-003		2024	USA	milk			CATTLE								
Influenza A virus	24-032048-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728154		SRR31347675	GCA_047521425.1	Viral sample from Influenza A virus	NextSeq 2000	24-032048-002		2024	USA	milk			CATTLE								
Influenza A virus	24-031607-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728041		SRR31347648	GCA_047521835.1	Viral sample from Influenza A virus	NextSeq 2000	24-031607-002		2024	USA	milk			CATTLE								
Influenza A virus	24-034826-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164331		SRR31605178	GCA_047522695.1	Viral sample from Influenza A virus	NextSeq 2000	24-034826-003		2024	USA	milk			Cattle								
Influenza A virus	24-033210-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164002		SRR31605110	GCA_047521545.1	Viral sample from Influenza A virus	NextSeq 2000	24-033210-001		2024	USA	milk			Cattle								
Influenza A virus	24-031959-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728117		SRR31347773	GCA_047521525.1	Viral sample from Influenza A virus	NextSeq 2000	24-031959-001		2024	USA	milk			CATTLE								
Influenza A virus	24-032022-006		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728128		SRR31347761	GCA_047521475.1	Viral sample from Influenza A virus	NextSeq 2000	24-032022-006		2024	USA	milk			CATTLE								
Influenza A virus	24-032641-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128667		SRR31596931	GCA_047522225.1	Viral sample from Influenza A virus	NextSeq 2000	24-032641-001	N/A	2024	USA	milk			Cattle								
Influenza A virus	24-033496-004		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164041		SRR31605292	GCA_047522325.1	Viral sample from Influenza A virus	NextSeq 2000	24-033496-004		2024	USA	milk			Cattle								
Influenza A virus	24-032038-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728177		SRR31347739	GCA_047521415.1	Viral sample from Influenza A virus	NextSeq 2000	24-032038-001		2024	USA	milk			CATTLE								
Influenza A virus	24-032639-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128666		SRR31596932	GCA_047521595.1	Viral sample from Influenza A virus	NextSeq 2000	24-032639-001	N/A	2024	USA	milk			Cattle								
Influenza A virus	24-032622-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128638		SRR31597027	GCA_047521575.1	Viral sample from Influenza A virus	NextSeq 2000	24-032622-001	N/A	2024	USA	milk			Cattle								
Influenza A virus	24-032196-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45163993		SRR31605368	GCA_047522135.1	Viral sample from Influenza A virus	NextSeq 2000	24-032196-001		2024	USA	milk			Cattle								
Influenza A virus	24-037410-010		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070081		SRR31885883	GCA_047521655.1	Viral sample from Influenza A virus	NextSeq 2000	24-037410-010		2024	USA	nasal swab			LYNX								
Influenza A virus	24-032046-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728151		SRR31347678	GCA_047522095.1	Viral sample from Influenza A virus	NextSeq 2000	24-032046-001		2024	USA	milk			CATTLE								
Influenza A virus	24-037019-004		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070048		SRR31885917	GCA_047522505.1	Viral sample from Influenza A virus	NextSeq 2000	24-037019-004		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-034260-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164283		SRR31605297	GCA_047522615.1	Viral sample from Influenza A virus	NextSeq 2000	24-034260-003		2024	USA	milk			Cattle								
Influenza A virus	24-033477-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164022		SRR31605088	GCA_047522265.1	Viral sample from Influenza A virus	NextSeq 2000	24-033477-001		2024	USA	milk			Cattle								
Influenza A virus	24-037399-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070073		SRR31885892	GCA_047522585.1	Viral sample from Influenza A virus	NextSeq 2000	24-037399-001		2024	USA	OROPHARYNGEAL SWAB			TURKEY								
Influenza A virus	24-036000-004		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46369306		SRR32125616	GCA_047522735.1	Viral sample from Influenza A virus	NextSeq 2000	24-036000-004		2024	USA	milk			CATTLE								
Influenza A virus	24-034223-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164245		SRR31605339	GCA_047522545.1	Viral sample from Influenza A virus	NextSeq 2000	24-034223-001		2024	USA	milk			Cattle								
Influenza A virus	24-033505-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164049		SRR31605284	GCA_047521765.1	Viral sample from Influenza A virus	NextSeq 2000	24-033505-002		2024	USA	milk			Cattle								
Influenza A virus	24-034204-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164229		SRR31605357	GCA_047521945.1	Viral sample from Influenza A virus	NextSeq 2000	24-034204-001		2024	USA	milk			Cattle								
Influenza A virus	24-033530-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164075		SRR31605058	GCA_047522365.1	Viral sample from Influenza A virus	NextSeq 2000	24-033530-003		2024	USA	milk			Cattle								
Influenza A virus	24-038123-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070144		SRR31885878	GCA_047523055.1	Viral sample from Influenza A virus	NextSeq 2000	24-038123-002		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-031144-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44611615		SRR31254350	GCA_047521755.1	Viral sample from Influenza A virus	NextSeq 2000	24-031144-001		2024	USA	milk			Cattle								
Influenza A virus	24-031144-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44611617		SRR31254348	GCA_047521785.1	Viral sample from Influenza A virus	NextSeq 2000	24-031144-003		2024	USA	milk			Cattle								
Influenza A virus	24-032026-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728132		SRR31347756	GCA_047521495.1	Viral sample from Influenza A virus	NextSeq 2000	24-032026-002		2024	USA	milk			CATTLE								
Influenza A virus	24-032776-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128688		SRR31597131	GCA_047521435.1	Viral sample from Influenza A virus	NextSeq 2000	24-032776-001	N/A	2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-027100-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN43929876	H5N1	SRR30811252	GCA_047521695.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-027100-002		2024	USA	milk			CATTLE								
Influenza A virus	24-030734-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44611603		SRR31254363	GCA_047521815.1	Viral sample from Influenza A virus	NextSeq 2000	24-030734-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-037984-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070133		SRR31885819	GCA_047523005.1	Viral sample from Influenza A virus	NextSeq 2000	24-037984-001		2024	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-034002-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164174		SRR31605129	GCA_047522635.1	Viral sample from Influenza A virus	NextSeq 2000	24-034002-002		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-032022-004		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728126		SRR31347763	GCA_047521465.1	Viral sample from Influenza A virus	NextSeq 2000	24-032022-004		2024	USA	milk			CATTLE								
Influenza A virus	24-032048-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728155		SRR31347674	GCA_047521935.1	Viral sample from Influenza A virus	NextSeq 2000	24-032048-003		2024	USA	milk			CATTLE								
Influenza A virus	24-033477-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164024		SRR31605086	GCA_047522285.1	Viral sample from Influenza A virus	NextSeq 2000	24-033477-003		2024	USA	milk			Cattle								
Influenza A virus	24-036000-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46369305		SRR32125618	GCA_047522085.1	Viral sample from Influenza A virus	NextSeq 2000	24-036000-003		2024	USA	milk			CATTLE								
Influenza A virus	24-032048-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728153		SRR31347676	GCA_047521915.1	Viral sample from Influenza A virus	NextSeq 2000	24-032048-001		2024	USA	milk			CATTLE								
Influenza A virus	24-037984-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070135		SRR31885817	GCA_047523035.1	Viral sample from Influenza A virus	NextSeq 2000	24-037984-003		2024	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-033217-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164003		SRR31605050	GCA_047522165.1	Viral sample from Influenza A virus	NextSeq 2000	24-033217-001		2024	USA	milk			Cattle								
Influenza A virus	24-033520-004		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164060		SRR31605271	GCA_047522435.1	Viral sample from Influenza A virus	NextSeq 2000	24-033520-004		2024	USA	milk			Cattle								
Influenza A virus	24-032022-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728125		SRR31347764	GCA_047521995.1	Viral sample from Influenza A virus	NextSeq 2000	24-032022-003		2024	USA	milk			CATTLE								
Influenza A virus	24-033477-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164023		SRR31605087	GCA_047521645.1	Viral sample from Influenza A virus	NextSeq 2000	24-033477-002		2024	USA	milk			Cattle								
Influenza A virus	24-033495-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164039		SRR31605295	GCA_047522305.1	Viral sample from Influenza A virus	NextSeq 2000	24-033495-001		2024	USA	milk			Cattle								
Influenza A virus	24-038123-007		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070148		SRR31885914	GCA_047523095.1	Viral sample from Influenza A virus	NextSeq 2000	24-038123-007		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-033979-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164137		SRR31605233	GCA_047522675.1	Viral sample from Influenza A virus	NextSeq 2000	24-033979-002		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-032026-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728131		SRR31347757	GCA_047522045.1	Viral sample from Influenza A virus	NextSeq 2000	24-032026-001		2024	USA	milk			CATTLE								
Influenza A virus	24-032998-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128744		SRR31597119	GCA_047522245.1	Viral sample from Influenza A virus	NextSeq 2000	24-032998-002	N/A	2024	USA	milk			Cattle								
Influenza A virus	24-032622-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128639		SRR31597026	GCA_047522205.1	Viral sample from Influenza A virus	NextSeq 2000	24-032622-002	N/A	2024	USA	milk			Cattle								
Influenza A virus	24-038145-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070151		SRR31885911	GCA_047523105.1	Viral sample from Influenza A virus	NextSeq 2000	24-038145-003		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-031330-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44611654		SRR31254339	GCA_047521805.1	Viral sample from Influenza A virus	NextSeq 2000	24-031330-001		2024	USA	milk			Cattle								
Influenza A virus	24-033491-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164036		SRR31605275	GCA_047521665.1	Viral sample from Influenza A virus	NextSeq 2000	24-033491-001		2024	USA	milk			Cattle								
Influenza A virus	24-031623-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728057		SRR31347631	GCA_047521895.1	Viral sample from Influenza A virus	NextSeq 2000	24-031623-002		2024	USA	milk			CATTLE								
Influenza A virus	24-035829-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46201465		SRR31960135	GCA_047939165.1	Viral sample from Influenza A virus	NextSeq 2000	24-035829-001		2024	USA	swab			CATTLE								
Influenza A virus	24-033995-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164164		SRR31605140	GCA_047939685.1	Viral sample from Influenza A virus	NextSeq 2000	24-033995-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-033522-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164062		SRR31605268	GCA_047939405.1	Viral sample from Influenza A virus	NextSeq 2000	24-033522-001		2024	USA	milk			Cattle								
Influenza A virus	24-031619-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44728044		SRR31347645	GCA_047939255.1	Viral sample from Influenza A virus	NextSeq 2000	24-031619-003		2024	USA	milk			CATTLE								
Influenza A virus	24-034427-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164292		SRR31605224	GCA_047939395.1	Viral sample from Influenza A virus	NextSeq 2000	24-034427-001		2024	USA	milk			Cattle								
Influenza A virus	24-033976-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164134		SRR31605236	GCA_047939665.1	Viral sample from Influenza A virus	NextSeq 2000	24-033976-003		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-033852-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164104		SRR31605373	GCA_047939485.1	Viral sample from Influenza A virus	NextSeq 2000	24-033852-001		2024	USA	milk			Cattle								
Influenza A virus	24-034994-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164350		SRR31605013	GCA_047939635.1	Viral sample from Influenza A virus	NextSeq 2000	24-034994-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-033995-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164165		SRR31605117	GCA_047939265.1	Viral sample from Influenza A virus	NextSeq 2000	24-033995-002		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-033850-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164102		SRR31605370	GCA_047939045.1	Viral sample from Influenza A virus	NextSeq 2000	24-033850-001		2024	USA	milk			Cattle								
Influenza A virus	24-034210-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164231		SRR31605354	GCA_047939505.1	Viral sample from Influenza A virus	NextSeq 2000	24-034210-001		2024	USA	milk			Cattle								
Influenza A virus	24-033854-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164110		SRR31605259	GCA_047939005.1	Viral sample from Influenza A virus	NextSeq 2000	24-033854-001		2024	USA	milk			Cattle								
Influenza A virus	24-034203-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164227		SRR31605359	GCA_047939125.1	Viral sample from Influenza A virus	NextSeq 2000	24-034203-001		2024	USA	milk			Cattle								
Influenza A virus	24-034025-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164211		SRR31605040	GCA_047939805.1	Viral sample from Influenza A virus	NextSeq 2000	24-034025-002		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-038000-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070142		SRR31885880	GCA_047523705.1	Viral sample from Influenza A virus	NextSeq 2000	24-038000-001		2024	USA	brain			TIGER								
Influenza A virus	24-035007-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164371		SRR31604993	GCA_047939755.1	Viral sample from Influenza A virus	NextSeq 2000	24-035007-002		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-038158-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070153		SRR31885909	GCA_047523305.1	Viral sample from Influenza A virus	NextSeq 2000	24-038158-001		2024	USA	NASAL SWAB/WASH			TIGER								
Influenza A virus	24-033852-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164105		SRR31605254	GCA_047939065.1	Viral sample from Influenza A virus	NextSeq 2000	24-033852-002		2024	USA	milk			Cattle								
Influenza A virus	24-034949-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164344		SRR31605019	GCA_047939555.1	Viral sample from Influenza A virus	NextSeq 2000	24-034949-001		2024	USA	milk			Cattle								
Influenza A virus	24-033999-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164169		SRR31605135	GCA_047939725.1	Viral sample from Influenza A virus	NextSeq 2000	24-033999-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-038158-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070154		SRR31885908	GCA_047523715.1	Viral sample from Influenza A virus	NextSeq 2000	24-038158-002		2024	USA	swab			TIGER								
Influenza A virus	24-034820-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164329		SRR31605181	GCA_047939605.1	Viral sample from Influenza A virus	NextSeq 2000	24-034820-001		2024	USA	milk			Cattle								
Influenza A virus	24-033482-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164026		SRR31605084	GCA_047938935.1	Viral sample from Influenza A virus	NextSeq 2000	24-033482-001		2024	USA	milk			Cattle								
Influenza A virus	24-038123-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070143		SRR31885879	GCA_047523575.1	Viral sample from Influenza A virus	NextSeq 2000	24-038123-001		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-035004-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164362		SRR31605003	GCA_047939715.1	Viral sample from Influenza A virus	NextSeq 2000	24-035004-001		2024	USA	Milk, Bulk Tank			Cattle								
Influenza A virus	24-031619-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN44611666		SRR31254326	GCA_047939235.1	Viral sample from Influenza A virus	Illumina iSeq 100	24-031619-001		2024	USA	milk			Cattle								
Influenza A virus	24-033482-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164027		SRR31605083	GCA_047939365.1	Viral sample from Influenza A virus	NextSeq 2000	24-033482-002		2024	USA	milk			Cattle								
Influenza A virus	24-037045-004		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070056		SRR31885825	GCA_047523175.1	Viral sample from Influenza A virus	NextSeq 2000	24-037045-004		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-033484-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164032		SRR31605077	GCA_047938975.1	Viral sample from Influenza A virus	NextSeq 2000	24-033484-003		2024	USA	milk			Cattle								
Influenza A virus	24-038145-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070150		SRR31885912	GCA_047523605.1	Viral sample from Influenza A virus	NextSeq 2000	24-038145-002		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-035004-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46133329		SRR31914657	GCA_047939735.1	Viral sample from Influenza A virus	NextSeq 2000	24-035004-003		2024	USA	MILK, BULK TANK			CATTLE								
Influenza A virus	24-037427-003		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN46070091		SRR31885865	GCA_047523275.1	Viral sample from Influenza A virus	NextSeq 2000	24-037427-003		2024	USA	OROPHARYNGEAL SWAB			CHICKEN								
Influenza A virus	24-032426-001		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45128627		SRR31597039	GCA_047938995.1	Viral sample from Influenza A virus	NextSeq 2000	24-032426-001	N/A	2024	USA	Milk, Bulk Tank	N/A		Cattle			N/A					
Influenza A virus	24-033989-002		11320	ARGOS_000088	v1.6	PRJNA1102327	SAMN45164153		SRR31605152	GCA_047939245.1	Viral sample from Influenza A virus	NextSeq 2000	24-033989-002		2024	USA	Milk, Bulk Tank			Cattle								
